from_seq	to_seq	event	block	trial	reps	appr	stim	tilt	image	cat	response	rt	set_id	sust	type	placebo	approach_tilt
621	622	trial	2	70	1	yes	a65_control	right	a65_control_right	control	3	NA	184	TRUE	train	FALSE	right
627	628	trial	2	71	0	no	a48_test	left	a48_test_left	test	1	593	184	TRUE	train	FALSE	right
631	632	trial	2	72	1	yes	p9_control	right	p9_control_right	control	2	856	184	TRUE	train	FALSE	right
637	638	trial	2	73	3	no	a60_test	left	a60_test_left	test	1	791	184	TRUE	train	FALSE	right
641	642	trial	2	74	0	yes	a48_control	right	a48_control_right	control	1	933	184	TRUE	train	FALSE	right
645	646	trial	2	75	4	no	a48_test	left	a48_test_left	test	1	714	184	TRUE	train	FALSE	right
649	650	trial	2	76	7	no	a65_test	left	a65_test_left	test	2	879	184	TRUE	train	FALSE	right
655	656	trial	2	77	7	no	a15_test	left	a15_test_left	test	1	1493	184	TRUE	train	FALSE	right
659	660	trial	2	78	4	yes	a46_control	right	a46_control_right	control	1	986	184	TRUE	train	FALSE	right
663	664	trial	2	79	2	no	a60_test	left	a60_test_left	test	1	906	184	TRUE	train	FALSE	right
667	668	trial	2	80	1	yes	p47_control	right	p47_control_right	control	1	1765	184	TRUE	train	FALSE	right
671	672	trial	2	81	5	yes	p9_control	right	p9_control_right	control	1	1319	184	TRUE	train	FALSE	right
675	676	trial	2	82	4	no	a46_test	left	a46_test_left	test	1	1862	184	TRUE	train	FALSE	right
679	680	trial	2	83	4	yes	p69_control	right	p69_control_right	control	1	1202	184	TRUE	train	FALSE	right
683	684	trial	2	84	1	no	a65_test	left	a65_test_left	test	1	1146	184	TRUE	train	FALSE	right
687	688	trial	2	85	5	no	a75_test	left	a75_test_left	test	1	961	184	TRUE	train	FALSE	right
691	692	trial	2	86	4	yes	a65_control	right	a65_control_right	control	1	1270	184	TRUE	train	FALSE	right
695	696	trial	2	87	6	no	a60_test	left	a60_test_left	test	1	2399	184	TRUE	train	FALSE	right
699	700	trial	2	88	6	yes	a48_control	right	a48_control_right	control	1	774	184	TRUE	train	FALSE	right
703	704	trial	2	89	2	no	p69_test	left	p69_test_left	test	1	1076	184	TRUE	train	FALSE	right
707	708	trial	2	90	6	no	a46_test	left	a46_test_left	test	1	1470	184	TRUE	train	FALSE	right
711	712	trial	2	91	6	no	a48_test	left	a48_test_left	test	1	1092	184	TRUE	train	FALSE	right
715	716	trial	2	92	2	yes	p47_control	right	p47_control_right	control	2	1040	184	FALSE	train	FALSE	right
720	721	trial	2	93	1	no	p38_test	left	p38_test_left	test	1	829	184	TRUE	train	FALSE	right
724	725	trial	2	94	0	no	p26_test	left	p26_test_left	test	1	1057	184	TRUE	train	FALSE	right
728	729	trial	2	95	0	yes	p26_control	right	p26_control_right	control	1	1138	184	TRUE	train	FALSE	right
736	737	trial	3	0	1	yes	p7_control	right	p7_control_right	control	1	1008	184	TRUE	train	FALSE	right
740	741	trial	3	1	7	yes	p26_control	right	p26_control_right	control	1	865	184	TRUE	train	FALSE	right
744	745	trial	3	2	5	no	a48_test	left	a48_test_left	test	1	1539	184	TRUE	train	FALSE	right
748	749	trial	3	3	5	yes	p7_control	right	p7_control_right	control	1	826	184	TRUE	train	FALSE	right
752	753	trial	3	4	1	no	p26_test	left	p26_test_left	test	1	1680	184	TRUE	train	FALSE	right
756	757	trial	3	5	0	no	a75_test	left	a75_test_left	test	1	919	184	TRUE	train	FALSE	right
760	761	trial	3	6	5	yes	a46_control	right	a46_control_right	control	1	1076	184	TRUE	train	FALSE	right
764	765	trial	3	7	6	no	a15_test	left	a15_test_left	test	1	790	184	TRUE	train	FALSE	right
768	769	trial	3	8	6	yes	p26_control	right	p26_control_right	control	1	2069	184	TRUE	train	FALSE	right
772	773	trial	3	9	0	yes	a46_control	right	a46_control_right	control	1	1876	184	TRUE	train	FALSE	right
776	777	trial	3	10	7	yes	a75_control	right	a75_control_right	control	1	872	184	TRUE	train	FALSE	right
780	781	trial	3	11	3	no	a15_test	left	a15_test_left	test	1	966	184	TRUE	train	FALSE	right
784	785	trial	3	12	6	no	p7_test	left	p7_test_left	test	1	1225	184	TRUE	train	FALSE	right
788	789	trial	3	13	4	yes	p38_control	right	p38_control_right	control	1	1094	184	TRUE	train	FALSE	right
792	793	trial	3	14	7	yes	p38_control	right	p38_control_right	control	1	1134	184	TRUE	train	FALSE	right
796	797	trial	3	15	2	no	a15_test	left	a15_test_left	test	1	729	184	TRUE	train	FALSE	right
800	801	trial	3	16	0	yes	a15_control	right	a15_control_right	control	1	813	184	TRUE	train	FALSE	right
804	805	trial	3	17	1	no	p9_test	left	p9_test_left	test	1	751	184	TRUE	train	FALSE	right
808	809	trial	3	18	0	no	a15_test	left	a15_test_left	test	1	718	184	TRUE	train	FALSE	right
812	813	trial	3	19	2	yes	a65_control	right	a65_control_right	control	1	1679	184	TRUE	train	FALSE	right
816	817	trial	3	20	1	no	a48_test	left	a48_test_left	test	1	1327	184	TRUE	train	FALSE	right
820	821	trial	3	21	4	no	a75_test	left	a75_test_left	test	1	1325	184	TRUE	train	FALSE	right
824	825	trial	3	22	6	yes	a15_control	right	a15_control_right	control	1	948	184	TRUE	train	FALSE	right
828	829	trial	3	23	0	yes	a65_control	right	a65_control_right	control	1	1384	184	TRUE	train	FALSE	right
832	833	trial	3	24	5	yes	a48_control	right	a48_control_right	control	1	716	184	TRUE	train	FALSE	right
836	837	trial	3	25	0	yes	p69_control	right	p69_control_right	control	1	829	184	TRUE	train	FALSE	right
840	841	trial	3	26	7	no	p69_test	left	p69_test_left	test	1	898	184	TRUE	train	FALSE	right
844	845	trial	3	27	0	no	p7_test	left	p7_test_left	test	1	845	184	TRUE	train	FALSE	right
848	849	trial	3	28	7	yes	a46_control	right	a46_control_right	control	1	1598	184	TRUE	train	FALSE	right
852	853	trial	3	29	4	no	a15_test	left	a15_test_left	test	1	1735	184	TRUE	train	FALSE	right
856	857	trial	3	30	5	no	p69_test	left	p69_test_left	test	2	2161	184	FALSE	train	FALSE	right
861	862	trial	3	31	3	no	p7_test	left	p7_test_left	test	1	1086	184	FALSE	train	FALSE	right
866	867	trial	3	32	7	yes	p47_control	right	p47_control_right	control	1	1069	184	TRUE	train	FALSE	right
870	871	trial	3	33	3	yes	p47_control	right	p47_control_right	control	3	NA	184	TRUE	train	FALSE	right
876	877	trial	3	34	7	yes	p7_control	right	p7_control_right	control	1	1999	184	TRUE	train	FALSE	right
880	881	trial	3	35	6	no	a65_test	left	a65_test_left	test	1	803	184	TRUE	train	FALSE	right
884	885	trial	3	36	7	no	a60_test	left	a60_test_left	test	1	2433	184	TRUE	train	FALSE	right
888	889	trial	3	37	6	yes	p9_control	right	p9_control_right	control	1	2025	184	TRUE	train	FALSE	right
892	893	trial	3	38	7	yes	a60_control	right	a60_control_right	control	1	2586	184	TRUE	train	FALSE	right
896	897	trial	3	39	3	no	a48_test	left	a48_test_left	test	1	2199	184	TRUE	train	FALSE	right
900	901	trial	3	40	2	yes	p38_control	right	p38_control_right	control	1	1197	184	TRUE	train	FALSE	right
904	905	trial	3	41	7	no	a75_test	left	a75_test_left	test	3	NA	184	TRUE	train	FALSE	right
910	911	trial	3	42	2	no	p26_test	left	p26_test_left	test	3	NA	184	TRUE	train	FALSE	right
918	919	trial	3	43	0	no	a46_test	left	a46_test_left	test	1	1985	184	TRUE	train	FALSE	right
922	923	trial	3	44	6	no	p9_test	left	p9_test_left	test	1	757	184	TRUE	train	FALSE	right
926	927	trial	3	45	3	yes	p69_control	right	p69_control_right	control	1	1108	184	TRUE	train	FALSE	right
930	931	trial	3	46	1	yes	a46_control	right	a46_control_right	control	2	3005	184	TRUE	train	FALSE	right
936	937	trial	3	47	3	no	p26_test	left	p26_test_left	test	1	2092	184	TRUE	train	FALSE	right
940	941	trial	3	48	1	no	a15_test	left	a15_test_left	test	1	1190	184	TRUE	train	FALSE	right
944	945	trial	3	49	5	yes	a60_control	right	a60_control_right	control	1	1679	184	TRUE	train	FALSE	right
948	949	trial	3	50	2	yes	a46_control	right	a46_control_right	control	1	1414	184	TRUE	train	FALSE	right
952	953	trial	3	51	1	yes	a15_control	right	a15_control_right	control	1	1020	184	TRUE	train	FALSE	right
956	957	trial	3	52	5	no	p38_test	left	p38_test_left	test	1	1495	184	TRUE	train	FALSE	right
960	961	trial	3	53	5	yes	p47_control	right	p47_control_right	control	1	3008	184	TRUE	train	FALSE	right
964	965	trial	3	54	4	no	p7_test	left	p7_test_left	test	1	884	184	TRUE	train	FALSE	right
968	969	trial	3	55	3	yes	a48_control	right	a48_control_right	control	1	924	184	TRUE	train	FALSE	right
972	973	trial	3	56	7	no	p38_test	left	p38_test_left	test	1	947	184	TRUE	train	FALSE	right
976	977	trial	3	57	6	no	p69_test	left	p69_test_left	test	1	1094	184	TRUE	train	FALSE	right
980	981	trial	3	58	6	yes	p69_control	right	p69_control_right	control	1	2565	184	TRUE	train	FALSE	right
984	985	trial	3	59	0	yes	a75_control	right	a75_control_right	control	1	1014	184	TRUE	train	FALSE	right
988	989	trial	3	60	7	no	p7_test	left	p7_test_left	test	1	623	184	TRUE	train	FALSE	right
992	993	trial	3	61	5	yes	a65_control	right	a65_control_right	control	1	833	184	TRUE	train	FALSE	right
996	997	trial	3	62	1	yes	a60_control	right	a60_control_right	control	1	878	184	TRUE	train	FALSE	right
1000	1001	trial	3	63	2	yes	p69_control	right	p69_control_right	control	1	765	184	TRUE	train	FALSE	right
1004	1005	trial	3	64	4	no	p47_test	left	p47_test_left	test	1	1346	184	TRUE	train	FALSE	right
1008	1009	trial	3	65	6	no	a75_test	left	a75_test_left	test	1	1586	184	TRUE	train	FALSE	right
1012	1013	trial	3	66	7	yes	p69_control	right	p69_control_right	control	1	1772	184	TRUE	train	FALSE	right
1016	1017	trial	3	67	7	no	a46_test	left	a46_test_left	test	1	1965	184	TRUE	train	FALSE	right
1020	1021	trial	3	68	4	yes	p47_control	right	p47_control_right	control	1	1482	184	TRUE	train	FALSE	right
1024	1025	trial	3	69	0	yes	p7_control	right	p7_control_right	control	1	1647	184	TRUE	train	FALSE	right
1028	1029	trial	3	70	5	yes	p26_control	right	p26_control_right	control	1	1375	184	TRUE	train	FALSE	right
1032	1033	trial	3	71	3	no	p47_test	left	p47_test_left	test	1	1812	184	TRUE	train	FALSE	right
1036	1037	trial	3	72	6	yes	a75_control	right	a75_control_right	control	1	1141	184	TRUE	train	FALSE	right
1040	1041	trial	3	73	5	no	p26_test	left	p26_test_left	test	1	871	184	TRUE	train	FALSE	right
1044	1045	trial	3	74	1	yes	p69_control	right	p69_control_right	control	1	873	184	TRUE	train	FALSE	right
1048	1049	trial	3	75	3	no	a46_test	left	a46_test_left	test	2	542	184	FALSE	train	FALSE	right
1053	1054	trial	3	76	3	yes	p9_control	right	p9_control_right	control	1	1047	184	TRUE	train	FALSE	right
1057	1058	trial	3	77	0	yes	p38_control	right	p38_control_right	control	1	881	184	TRUE	train	FALSE	right
1061	1062	trial	3	78	4	yes	p26_control	right	p26_control_right	control	1	723	184	TRUE	train	FALSE	right
1065	1066	trial	3	79	6	yes	p38_control	right	p38_control_right	control	1	690	184	TRUE	train	FALSE	right
1069	1070	trial	3	80	4	no	p38_test	left	p38_test_left	test	1	836	184	TRUE	train	FALSE	right
1073	1074	trial	3	81	3	no	p9_test	left	p9_test_left	test	1	938	184	TRUE	train	FALSE	right
1077	1078	trial	3	82	4	yes	a60_control	right	a60_control_right	control	2	1226	184	TRUE	train	FALSE	right
1083	1084	trial	3	83	3	yes	a15_control	right	a15_control_right	control	1	1796	184	TRUE	train	FALSE	right
1087	1088	trial	3	84	3	no	a75_test	left	a75_test_left	test	1	1007	184	TRUE	train	FALSE	right
1091	1092	trial	3	85	2	yes	p9_control	right	p9_control_right	control	1	1309	184	TRUE	train	FALSE	right
1095	1096	trial	3	86	7	yes	a48_control	right	a48_control_right	control	1	1466	184	TRUE	train	FALSE	right
1099	1100	trial	3	87	1	no	p47_test	left	p47_test_left	test	1	1659	184	TRUE	train	FALSE	right
1103	1104	trial	3	88	2	no	a48_test	left	a48_test_left	test	1	1249	184	TRUE	train	FALSE	right
1107	1108	trial	3	89	7	yes	p9_control	right	p9_control_right	control	1	1416	184	TRUE	train	FALSE	right
1111	1112	trial	3	90	5	no	p7_test	left	p7_test_left	test	1	1845	184	TRUE	train	FALSE	right
1115	1116	trial	3	91	5	yes	a75_control	right	a75_control_right	control	2	1317	184	TRUE	train	FALSE	right
1121	1122	trial	3	92	2	no	p9_test	left	p9_test_left	test	1	856	184	TRUE	train	FALSE	right
1125	1126	trial	3	93	0	no	p69_test	left	p69_test_left	test	1	825	184	TRUE	train	FALSE	right
1129	1130	trial	3	94	0	no	p9_test	left	p9_test_left	test	1	1269	184	TRUE	train	FALSE	right
1133	1134	trial	3	95	1	yes	p26_control	right	p26_control_right	control	1	1186	184	TRUE	train	FALSE	right
12	13	trial	0	0	0	no	practice_control	left	practice_control_left	control	1	1055	185	TRUE	practice	TRUE	right
16	17	trial	0	1	0	no	practice_test	left	practice_test_left	test	1	504	185	TRUE	practice	TRUE	right
20	21	trial	0	2	1	no	practice_control	left	practice_control_left	control	1	842	185	TRUE	practice	TRUE	right
24	25	trial	0	3	2	yes	practice_control	right	practice_control_right	control	1	748	185	TRUE	practice	TRUE	right
28	29	trial	0	4	2	no	practice_control	left	practice_control_left	control	1	830	185	TRUE	practice	TRUE	right
32	33	trial	0	5	2	yes	practice_test	right	practice_test_right	test	1	907	185	TRUE	practice	TRUE	right
36	37	trial	0	6	1	yes	practice_control	right	practice_control_right	control	1	880	185	TRUE	practice	TRUE	right
40	41	trial	0	7	0	yes	practice_test	right	practice_test_right	test	2	693	185	TRUE	practice	TRUE	right
46	47	trial	0	8	0	yes	practice_control	right	practice_control_right	control	1	1288	185	TRUE	practice	TRUE	right
50	51	trial	0	9	1	yes	practice_test	right	practice_test_right	test	1	850	185	TRUE	practice	TRUE	right
54	55	trial	0	10	2	no	practice_test	left	practice_test_left	test	1	944	185	TRUE	practice	TRUE	right
58	59	trial	0	11	1	no	practice_test	left	practice_test_left	test	1	1009	185	TRUE	practice	TRUE	right
66	67	trial	1	0	0	no	a36_control	left	a36_control_left	control	1	1052	185	TRUE	assess	TRUE	right
70	71	trial	1	1	1	yes	a8_control	right	a8_control_right	control	1	1089	185	TRUE	assess	TRUE	right
74	75	trial	1	2	1	yes	p32_test	right	p32_test_right	test	1	809	185	TRUE	assess	TRUE	right
78	79	trial	1	3	1	yes	p51_control	right	p51_control_right	control	1	1114	185	TRUE	assess	TRUE	right
82	83	trial	1	4	0	no	p68_control	left	p68_control_left	control	1	910	185	TRUE	assess	TRUE	right
86	87	trial	1	5	1	no	p19_test	left	p19_test_left	test	2	638	185	TRUE	assess	TRUE	right
92	93	trial	1	6	1	no	a59_control	left	a59_control_left	control	1	1512	185	TRUE	assess	TRUE	right
96	97	trial	1	7	0	yes	a9_control	right	a9_control_right	control	1	2745	185	TRUE	assess	TRUE	right
100	101	trial	1	8	1	yes	a36_control	right	a36_control_right	control	1	1125	185	TRUE	assess	TRUE	right
104	105	trial	1	9	0	yes	p19_test	right	p19_test_right	test	1	1161	185	TRUE	assess	TRUE	right
108	109	trial	1	10	0	no	p19_control	left	p19_control_left	control	1	1471	185	TRUE	assess	TRUE	right
112	113	trial	1	11	1	no	a9_test	left	a9_test_left	test	1	1293	185	TRUE	assess	TRUE	right
116	117	trial	1	12	1	no	p68_control	left	p68_control_left	control	1	1134	185	TRUE	assess	TRUE	right
120	121	trial	1	13	0	no	a59_test	left	a59_test_left	test	1	1831	185	TRUE	assess	TRUE	right
124	125	trial	1	14	1	yes	p51_test	right	p51_test_right	test	1	1006	185	TRUE	assess	TRUE	right
128	129	trial	1	15	0	no	p32_control	left	p32_control_left	control	1	1533	185	TRUE	assess	TRUE	right
132	133	trial	1	16	1	no	a59_test	left	a59_test_left	test	1	1129	185	TRUE	assess	TRUE	right
136	137	trial	1	17	1	yes	p68_control	right	p68_control_right	control	1	1308	185	TRUE	assess	TRUE	right
140	141	trial	1	18	1	no	p51_control	left	p51_control_left	control	1	1285	185	TRUE	assess	TRUE	right
144	145	trial	1	19	0	no	p51_control	left	p51_control_left	control	1	1472	185	TRUE	assess	TRUE	right
148	149	trial	1	20	0	yes	a59_test	right	a59_test_right	test	2	1214	185	FALSE	assess	TRUE	right
153	154	trial	1	21	1	no	a9_control	left	a9_control_left	control	1	2876	185	FALSE	assess	TRUE	right
158	159	trial	1	22	0	no	a36_test	left	a36_test_left	test	1	955	185	TRUE	assess	TRUE	right
162	163	trial	1	23	1	no	a36_test	left	a36_test_left	test	1	1604	185	TRUE	assess	TRUE	right
166	167	trial	1	24	1	yes	p32_control	right	p32_control_right	control	1	2816	185	TRUE	assess	TRUE	right
170	171	trial	1	25	1	yes	p68_test	right	p68_test_right	test	1	1629	185	TRUE	assess	TRUE	right
174	175	trial	1	26	1	yes	a59_test	right	a59_test_right	test	2	2242	185	FALSE	assess	TRUE	right
179	180	trial	1	27	0	yes	a9_test	right	a9_test_right	test	1	2077	185	TRUE	assess	TRUE	right
183	184	trial	1	28	0	no	a9_control	left	a9_control_left	control	1	867	185	TRUE	assess	TRUE	right
187	188	trial	1	29	1	yes	a9_control	right	a9_control_right	control	1	920	185	TRUE	assess	TRUE	right
191	192	trial	1	30	0	yes	p51_control	right	p51_control_right	control	1	1261	185	TRUE	assess	TRUE	right
195	196	trial	1	31	0	yes	a36_test	right	a36_test_right	test	1	691	185	TRUE	assess	TRUE	right
199	200	trial	1	32	0	no	a8_test	left	a8_test_left	test	1	1460	185	TRUE	assess	TRUE	right
203	204	trial	1	33	0	yes	p68_control	right	p68_control_right	control	2	734	185	TRUE	assess	TRUE	right
209	210	trial	1	34	0	no	p19_test	left	p19_test_left	test	1	990	185	TRUE	assess	TRUE	right
213	214	trial	1	35	0	no	a59_control	left	a59_control_left	control	1	2420	185	TRUE	assess	TRUE	right
217	218	trial	1	36	1	no	a36_control	left	a36_control_left	control	1	1257	185	TRUE	assess	TRUE	right
221	222	trial	1	37	0	yes	p51_test	right	p51_test_right	test	1	1905	185	FALSE	assess	TRUE	right
226	227	trial	1	38	1	no	p32_test	left	p32_test_left	test	1	1657	185	TRUE	assess	TRUE	right
230	231	trial	1	39	0	yes	p32_test	right	p32_test_right	test	1	1674	185	TRUE	assess	TRUE	right
234	235	trial	1	40	1	yes	a9_test	right	a9_test_right	test	3	NA	185	TRUE	assess	TRUE	right
241	242	trial	1	41	0	yes	a59_control	right	a59_control_right	control	1	1753	185	TRUE	assess	TRUE	right
245	246	trial	1	42	1	no	a8_control	left	a8_control_left	control	1	1743	185	TRUE	assess	TRUE	right
249	250	trial	1	43	1	yes	a36_test	right	a36_test_right	test	1	1269	185	TRUE	assess	TRUE	right
253	254	trial	1	44	0	no	a8_control	left	a8_control_left	control	1	1019	185	TRUE	assess	TRUE	right
257	258	trial	1	45	0	yes	a8_control	right	a8_control_right	control	1	952	185	TRUE	assess	TRUE	right
261	262	trial	1	46	1	no	p19_control	left	p19_control_left	control	1	1132	185	TRUE	assess	TRUE	right
265	266	trial	1	47	1	no	p68_test	left	p68_test_left	test	1	2086	185	TRUE	assess	TRUE	right
269	270	trial	1	48	0	yes	a36_control	right	a36_control_right	control	1	1021	185	TRUE	assess	TRUE	right
273	274	trial	1	49	0	yes	p68_test	right	p68_test_right	test	1	1008	185	TRUE	assess	TRUE	right
277	278	trial	1	50	0	yes	p32_control	right	p32_control_right	control	1	1011	185	TRUE	assess	TRUE	right
281	282	trial	1	51	0	no	p68_test	left	p68_test_left	test	2	1207	185	TRUE	assess	TRUE	right
287	288	trial	1	52	1	yes	p19_test	right	p19_test_right	test	1	1056	185	TRUE	assess	TRUE	right
291	292	trial	1	53	1	yes	a8_test	right	a8_test_right	test	1	1379	185	TRUE	assess	TRUE	right
295	296	trial	1	54	1	no	p32_control	left	p32_control_left	control	1	1218	185	TRUE	assess	TRUE	right
299	300	trial	1	55	0	yes	p19_control	right	p19_control_right	control	1	942	185	TRUE	assess	TRUE	right
303	304	trial	1	56	1	yes	p19_control	right	p19_control_right	control	1	2104	185	TRUE	assess	TRUE	right
307	308	trial	1	57	1	no	p51_test	left	p51_test_left	test	1	1792	185	TRUE	assess	TRUE	right
311	312	trial	1	58	0	no	p32_test	left	p32_test_left	test	1	1193	185	TRUE	assess	TRUE	right
315	316	trial	1	59	0	no	a9_test	left	a9_test_left	test	1	1580	185	TRUE	assess	TRUE	right
319	320	trial	1	60	0	no	p51_test	left	p51_test_left	test	1	1349	185	TRUE	assess	TRUE	right
323	324	trial	1	61	1	yes	a59_control	right	a59_control_right	control	1	2220	185	TRUE	assess	TRUE	right
